,ListPrice,BEDS,BATHS,SQFT,LotSize,YearBuilt,Age,ParkingSpots,HasGarage,DOM,BeenReduced,SoldPrev,ShortSale,SquaredBEDS,cubedBEDS,quadraBEDS,SquaredBATHS,cubedBATHS,quadraBATHS,SquaredSQFT,cubedSQFT,quadraSQFT,SquaredLotSize,cubedLotSize,quadraLotSize,SquaredYearBuilt,cubedYearBuilt,quadraYearBuilt,SquaredAge,cubedAge,quadraAge,SquaredParkingSpots,cubedParkingSpots,quadraParkingSpots,SquaredDOM,cubedDOM,quadraDOM
101,225000,3,1.75,1252,4791.0,1925,89,2,1,65,0,1,0,9,27,81,3.0625,5.359375,9.37890625,1567504,1962515008,2457068790016,22953681.0,109971085671.0,526871471449761.0,3705625,7133328125,13731656640625,7921,704969,62742241,4,8,16,4225,274625,17850625
102,279900,3,1.75,1400,4791.0,1929,85,2,1,12,0,0,0,9,27,81,3.0625,5.359375,9.37890625,1960000,2744000000,3841600000000,22953681.0,109971085671.0,526871471449761.0,3721041,7177888089,13846146123681,7225,614125,52200625,4,8,16,144,1728,20736
103,119000,2,1.0,644,5662.0,1900,114,2,1,57,1,0,0,4,8,16,1.0,1.0,1.0,414736,267089984,172005949696,32058244.0,181513777528.0,1027731008363536.0,3610000,6859000000,13032100000000,12996,1481544,168896016,4,8,16,3249,185193,10556001
104,129900,3,1.5,1008,4791.0,1900,114,2,1,77,1,1,0,9,27,81,2.25,3.375,5.0625,1016064,1024192512,1032386052096,22953681.0,109971085671.0,526871471449761.0,3610000,6859000000,13032100000000,12996,1481544,168896016,4,8,16,5929,456533,35153041
105,324900,4,3.5,2908,4791.0,2004,10,2,1,65,1,0,0,16,64,256,12.25,42.875,150.0625,8456464,24591397312,71511783383296,22953681.0,109971085671.0,526871471449761.0,4016016,8048096064,16128384512256,100,1000,10000,4,8,16,4225,274625,17850625
106,499000,3,2.5,1820,4791.0,2013,1,2,1,92,0,1,0,9,27,81,6.25,15.625,39.0625,3312400,6028568000,10971993760000,22953681.0,109971085671.0,526871471449761.0,4052169,8157016197,16420073604561,1,1,1,4,8,16,8464,778688,71639296
107,289900,3,1.75,1604,4791.0,1925,89,2,1,65,1,0,0,9,27,81,3.0625,5.359375,9.37890625,2572816,4126796864,6619382169856,22953681.0,109971085671.0,526871471449761.0,3705625,7133328125,13731656640625,7921,704969,62742241,4,8,16,4225,274625,17850625
108,159900,4,1.0,1740,4791.0,1889,125,2,1,86,1,0,0,16,64,256,1.0,1.0,1.0,3027600,5268024000,9166361760000,22953681.0,109971085671.0,526871471449761.0,3568321,6740558369,12732914759041,15625,1953125,244140625,4,8,16,7396,636056,54700816
109,144850,4,1.0,1498,4791.0,1952,62,1,1,33,0,1,0,16,64,256,1.0,1.0,1.0,2244004,3361517992,5035553952016,22953681.0,109971085671.0,526871471449761.0,3810304,7437713408,14518416572416,3844,238328,14776336,1,1,1,1089,35937,1185921
110,182500,4,1.5,2288,9583.0,1958,56,4,1,89,1,1,0,16,64,256,2.25,3.375,5.0625,5234944,11977551872,27404638683136,91833889.0,880044158287.0,8433463168864321.0,3833764,7506509912,14697746407696,3136,175616,9834496,16,64,256,7921,704969,62742241
111,162900,4,1.75,1677,6098.0,1963,51,1,1,19,1,1,0,16,64,256,3.0625,5.359375,9.37890625,2812329,4716275733,7909194404241,37185604.0,226757813192.0,1382769144844816.0,3853369,7564163347,14848452650161,2601,132651,6765201,1,1,1,361,6859,130321
112,58895,4,1.0,1589,15245.0,1914,100,2,1,92,1,0,0,16,64,256,1.0,1.0,1.0,2524921,4012099469,6375226056241,232410025.0,3543090831125.0,5.401441972050062e+16,3663396,7011739944,13420470252816,10000,1000000,100000000,4,8,16,8464,778688,71639296
113,40000,4,1.0,1720,3920.0,1890,124,1,1,119,0,0,1,16,64,256,1.0,1.0,1.0,2958400,5088448000,8752130560000,15366400.0,60236288000.0,236126248960000.0,3572100,6751269000,12759898410000,15376,1906624,236421376,1,1,1,14161,1685159,200533921
114,179900,4,2.0,3123,4791.0,1961,53,2,1,93,1,0,0,16,64,256,4.0,8.0,16.0,9753129,30459021867,95123525290641,22953681.0,109971085671.0,526871471449761.0,3845521,7541066681,14788031761441,2809,148877,7890481,4,8,16,8649,804357,74805201
115,195000,3,1.0,1585,5227.0,1914,100,2,1,23,0,1,0,9,27,81,1.0,1.0,1.0,2512225,3981876625,6311274450625,27321529.0,142809632083.0,746465946897841.0,3663396,7011739944,13420470252816,10000,1000000,100000000,4,8,16,529,12167,279841
116,119000,3,1.5,1412,6969.0,1922,92,2,1,119,1,0,0,9,27,81,2.25,3.375,5.0625,1993744,2815166528,3975015137536,48566961.0,338463151209.0,2358749700775521.0,3694084,7100029448,13646256599056,8464,778688,71639296,4,8,16,14161,1685159,200533921
117,199900,3,1.5,1270,4791.0,1917,97,4,1,5,0,1,0,9,27,81,2.25,3.375,5.0625,1612900,2048383000,2601446410000,22953681.0,109971085671.0,526871471449761.0,3674889,7044762213,13504809162321,9409,912673,88529281,16,64,256,25,125,625
118,159900,3,2.5,1996,3484.0,2000,14,2,1,43,0,0,0,9,27,81,6.25,15.625,39.0625,3984016,7952095936,15872383488256,12138256.0,42289683904.0,147337258721536.0,4000000,8000000000,16000000000000,196,2744,38416,4,8,16,1849,79507,3418801
119,239900,4,2.0,2294,8276.0,1915,99,6,1,43,1,0,0,16,64,256,4.0,8.0,16.0,5262436,12072028184,27693232654096,68492176.0,566841248576.0,4691178173214976.0,3667225,7022735875,13448539200625,9801,970299,96059601,36,216,1296,1849,79507,3418801
120,124900,3,1.0,1238,4791.0,1925,89,1,1,20,0,1,0,9,27,81,1.0,1.0,1.0,1532644,1897413272,2348997630736,22953681.0,109971085671.0,526871471449761.0,3705625,7133328125,13731656640625,7921,704969,62742241,1,1,1,400,8000,160000
121,179000,3,1.0,1012,3484.0,1957,57,1,1,6,0,0,0,9,27,81,1.0,1.0,1.0,1024144,1036433728,1048870932736,12138256.0,42289683904.0,147337258721536.0,3829849,7495014493,14667743362801,3249,185193,10556001,1,1,1,36,216,1296
122,149900,3,1.0,1548,4791.0,1888,126,2,1,137,1,1,0,9,27,81,1.0,1.0,1.0,2396304,3709478592,5742272860416,22953681.0,109971085671.0,526871471449761.0,3564544,6729859072,12705973927936,15876,2000376,252047376,4,8,16,18769,2571353,352275361
123,179900,3,1.75,1647,5227.0,1925,89,4,1,89,0,0,0,9,27,81,3.0625,5.359375,9.37890625,2712609,4467667023,7358247586881,27321529.0,142809632083.0,746465946897841.0,3705625,7133328125,13731656640625,7921,704969,62742241,16,64,256,7921,704969,62742241
124,294900,4,1.5,2034,10454.0,1932,82,4,1,106,1,0,0,16,64,256,2.25,3.375,5.0625,4137156,8414975304,17116059768336,109286116.0,1142477056664.0,1.1943455150365456e+16,3732624,7211429568,13932481925376,6724,551368,45212176,16,64,256,11236,1191016,126247696
125,149900,3,1.5,1800,4791.0,1903,111,2,1,106,0,0,0,9,27,81,2.25,3.375,5.0625,3240000,5832000000,10497600000000,22953681.0,109971085671.0,526871471449761.0,3621409,6891541327,13114603145281,12321,1367631,151807041,4,8,16,11236,1191016,126247696
126,139900,3,2.0,1760,14374.0,1960,54,1,1,19,1,1,0,9,27,81,4.0,8.0,16.0,3097600,5451776000,9595125760000,206611876.0,2969839105624.0,4.268846730423938e+16,3841600,7529536000,14757890560000,2916,157464,8503056,1,1,1,361,6859,130321
129,135000,6,2.0,1876,5227.0,2002,12,1,1,30,1,1,0,36,216,1296,4.0,8.0,16.0,3519376,6602349376,12386007429376,27321529.0,142809632083.0,746465946897841.0,4008004,8024024008,16064096064016,144,1728,20736,1,1,1,900,27000,810000
130,189000,5,3.25,2234,5662.0,2005,9,2,1,99,0,1,0,25,125,625,10.5625,34.328125,111.56640625,4990756,11149348904,24907645451536,32058244.0,181513777528.0,1027731008363536.0,4020025,8060150125,16160601000625,81,729,6561,4,8,16,9801,970299,96059601
131,179900,3,1.5,1628,4791.0,2013,1,4,1,119,1,0,0,9,27,81,2.25,3.375,5.0625,2650384,4314825152,7024535347456,22953681.0,109971085671.0,526871471449761.0,4052169,8157016197,16420073604561,1,1,1,16,64,256,14161,1685159,200533921
132,159900,2,1.0,1149,4791.0,1947,67,1,1,137,0,1,0,4,8,16,1.0,1.0,1.0,1320201,1516910949,1742930680401,22953681.0,109971085671.0,526871471449761.0,3790809,7380705123,14370232874481,4489,300763,20151121,1,1,1,18769,2571353,352275361
133,154900,3,1.75,1876,7405.0,1941,73,2,1,72,1,1,0,9,27,81,3.0625,5.359375,9.37890625,3519376,6602349376,12386007429376,54834025.0,406045955125.0,3006770297700625.0,3767481,7312680621,14193913085361,5329,389017,28398241,4,8,16,5184,373248,26873856
134,189900,4,1.75,1802,7840.0,1953,61,2,1,15,0,0,0,16,64,256,3.0625,5.359375,9.37890625,3247204,5851461608,10544333817616,61465600.0,481890304000.0,3778019983360000.0,3814209,7449150177,14548190295681,3721,226981,13845841,4,8,16,225,3375,50625
135,749000,5,3.5,3327,12196.0,1910,104,3,1,65,0,0,0,25,125,625,12.25,42.875,150.0625,11068929,36826326783,122521189207041,148742416.0,1814062505536.0,2.2124306317517056e+16,3648100,6967871000,13308633610000,10816,1124864,116985856,9,27,81,4225,274625,17850625
136,749900,3,2.25,2079,7840.0,1926,88,2,1,92,0,0,0,9,27,81,5.0625,11.390625,25.62890625,4322241,8985939039,18681767262081,61465600.0,481890304000.0,3778019983360000.0,3709476,7144450776,13760212194576,7744,681472,59969536,4,8,16,8464,778688,71639296
137,189500,2,1.0,1280,5227.0,1926,88,1,1,15,0,0,0,4,8,16,1.0,1.0,1.0,1638400,2097152000,2684354560000,27321529.0,142809632083.0,746465946897841.0,3709476,7144450776,13760212194576,7744,681472,59969536,1,1,1,225,3375,50625
138,479900,4,2.25,2696,7405.0,1916,98,2,1,100,1,0,0,16,64,256,5.0625,11.390625,25.62890625,7268416,19595649536,52829871149056,54834025.0,406045955125.0,3006770297700625.0,3671056,7033743296,13476652155136,9604,941192,92236816,4,8,16,10000,1000000,100000000
139,174900,3,2.0,1932,4356.0,1911,103,1,1,93,1,1,0,9,27,81,4.0,8.0,16.0,3732624,7211429568,13932481925376,18974736.0,82653950016.0,360040606269696.0,3651921,6978821031,13336526990241,10609,1092727,112550881,1,1,1,8649,804357,74805201
140,88000,2,1.0,905,4791.0,1952,62,1,1,137,1,0,1,4,8,16,1.0,1.0,1.0,819025,741217625,670801950625,22953681.0,109971085671.0,526871471449761.0,3810304,7437713408,14518416572416,3844,238328,14776336,1,1,1,18769,2571353,352275361
141,109900,2,1.75,1374,12196.0,1900,114,2,1,42,1,1,1,4,8,16,3.0625,5.359375,9.37890625,1887876,2593941624,3564075791376,148742416.0,1814062505536.0,2.2124306317517056e+16,3610000,6859000000,13032100000000,12996,1481544,168896016,4,8,16,1764,74088,3111696
142,104900,3,1.5,1140,19602.0,1955,59,1,1,137,1,0,0,9,27,81,2.25,3.375,5.0625,1299600,1481544000,1688960160000,384238404.0,7531841195208.0,1.4763915110846723e+17,3822025,7472058875,14607875100625,3481,205379,12117361,1,1,1,18769,2571353,352275361
143,146000,2,1.75,2195,10454.0,1953,61,2,1,98,1,1,0,4,8,16,3.0625,5.359375,9.37890625,4818025,10575564875,23213364900625,109286116.0,1142477056664.0,1.1943455150365456e+16,3814209,7449150177,14548190295681,3721,226981,13845841,4,8,16,9604,941192,92236816
144,99900,2,0.75,994,5227.0,1911,103,2,1,20,0,1,0,4,8,16,0.5625,0.421875,0.31640625,988036,982107784,976215137296,27321529.0,142809632083.0,746465946897841.0,3651921,6978821031,13336526990241,10609,1092727,112550881,4,8,16,400,8000,160000
145,274900,4,1.75,2647,3920.0,1886,128,3,1,137,0,0,0,16,64,256,3.0625,5.359375,9.37890625,7006609,18546494023,49092569678881,15366400.0,60236288000.0,236126248960000.0,3556996,6708494456,12652220544016,16384,2097152,268435456,9,27,81,18769,2571353,352275361
146,85000,2,1.25,1027,5227.0,1900,114,1,1,137,0,0,1,4,8,16,1.5625,1.953125,2.44140625,1054729,1083206683,1112453263441,27321529.0,142809632083.0,746465946897841.0,3610000,6859000000,13032100000000,12996,1481544,168896016,1,1,1,18769,2571353,352275361
147,244999,4,2.0,1900,5227.0,1922,92,4,1,5,0,1,0,16,64,256,4.0,8.0,16.0,3610000,6859000000,13032100000000,27321529.0,142809632083.0,746465946897841.0,3694084,7100029448,13646256599056,8464,778688,71639296,16,64,256,25,125,625
148,164900,3,1.75,1557,4791.0,1921,93,2,1,34,0,0,0,9,27,81,3.0625,5.359375,9.37890625,2424249,3774555693,5876983214001,22953681.0,109971085671.0,526871471449761.0,3690241,7088952961,13617878638081,8649,804357,74805201,4,8,16,1156,39304,1336336
149,375000,4,2.75,2163,4791.0,1947,67,1,1,70,1,0,0,16,64,256,7.5625,20.796875,57.19140625,4678569,10119744747,21889007887761,22953681.0,109971085671.0,526871471449761.0,3790809,7380705123,14370232874481,4489,300763,20151121,1,1,1,4900,343000,24010000
150,169750,3,1.75,1600,6969.0,1949,65,1,1,39,0,0,0,9,27,81,3.0625,5.359375,9.37890625,2560000,4096000000,6553600000000,48566961.0,338463151209.0,2358749700775521.0,3798601,7403473349,14429369557201,4225,274625,17850625,1,1,1,1521,59319,2313441
151,269900,3,1.75,2119,4791.0,1933,81,4,1,137,1,0,0,9,27,81,3.0625,5.359375,9.37890625,4490161,9514651159,20161545805921,22953681.0,109971085671.0,526871471449761.0,3736489,7222633237,13961350047121,6561,531441,43046721,16,64,256,18769,2571353,352275361
152,209900,3,1.0,1072,4791.0,1920,94,1,1,68,1,0,0,9,27,81,1.0,1.0,1.0,1149184,1231925248,1320623865856,22953681.0,109971085671.0,526871471449761.0,3686400,7077888000,13589544960000,8836,830584,78074896,1,1,1,4624,314432,21381376
153,84900,2,1.75,1122,4356.0,1916,98,0,0,8,0,1,0,4,8,16,3.0625,5.359375,9.37890625,1258884,1412467848,1584788925456,18974736.0,82653950016.0,360040606269696.0,3671056,7033743296,13476652155136,9604,941192,92236816,0,0,0,64,512,4096
154,379900,4,2.0,2032,5227.0,1916,98,1,1,100,1,0,0,16,64,256,4.0,8.0,16.0,4129024,8390176768,17048839192576,27321529.0,142809632083.0,746465946897841.0,3671056,7033743296,13476652155136,9604,941192,92236816,1,1,1,10000,1000000,100000000
155,114900,3,1.5,1438,4791.0,1941,73,2,1,137,0,1,0,9,27,81,2.25,3.375,5.0625,2067844,2973559672,4275978808336,22953681.0,109971085671.0,526871471449761.0,3767481,7312680621,14193913085361,5329,389017,28398241,4,8,16,18769,2571353,352275361
156,263525,5,3.25,2598,10890.0,2004,10,3,1,119,1,0,1,25,125,625,10.5625,34.328125,111.56640625,6749604,17535471192,45557154156816,118592100.0,1291467969000.0,1.406408618241e+16,4016016,8048096064,16128384512256,100,1000,10000,9,27,81,14161,1685159,200533921
157,84900,2,1.75,1131,3920.0,1904,110,2,1,12,0,0,0,4,8,16,3.0625,5.359375,9.37890625,1279161,1446731091,1636252863921,15366400.0,60236288000.0,236126248960000.0,3625216,6902411264,13142191046656,12100,1331000,146410000,4,8,16,144,1728,20736
158,152900,4,1.0,1300,5227.0,1909,105,2,1,77,1,0,0,16,64,256,1.0,1.0,1.0,1690000,2197000000,2856100000000,27321529.0,142809632083.0,746465946897841.0,3644281,6956932429,13280784006961,11025,1157625,121550625,4,8,16,5929,456533,35153041
159,130000,3,1.5,1512,6098.0,2009,5,2,1,137,0,1,0,9,27,81,2.25,3.375,5.0625,2286144,3456649728,5226454388736,37185604.0,226757813192.0,1382769144844816.0,4036081,8108486729,16289949838561,25,125,625,4,8,16,18769,2571353,352275361
160,159000,4,1.0,1260,5227.0,1932,82,1,1,119,0,0,0,16,64,256,1.0,1.0,1.0,1587600,2000376000,2520473760000,27321529.0,142809632083.0,746465946897841.0,3732624,7211429568,13932481925376,6724,551368,45212176,1,1,1,14161,1685159,200533921
161,107900,4,2.5,2117,6098.0,1959,55,2,1,13,0,0,0,16,64,256,6.25,15.625,39.0625,4481689,9487735613,20085536292721,37185604.0,226757813192.0,1382769144844816.0,3837681,7518017079,14727795457761,3025,166375,9150625,4,8,16,169,2197,28561
162,159900,4,1.75,1778,8276.0,1958,56,2,1,57,1,0,0,16,64,256,3.0625,5.359375,9.37890625,3161284,5620762952,9993716528656,68492176.0,566841248576.0,4691178173214976.0,3833764,7506509912,14697746407696,3136,175616,9834496,4,8,16,3249,185193,10556001
163,244900,3,1.75,1816,4791.0,1931,83,1,1,8,0,0,0,9,27,81,3.0625,5.359375,9.37890625,3297856,5988906496,10875854196736,22953681.0,109971085671.0,526871471449761.0,3728761,7200237491,13903658595121,6889,571787,47458321,1,1,1,64,512,4096
164,167900,3,1.75,1794,7840.0,1955,59,1,1,119,0,0,0,9,27,81,3.0625,5.359375,9.37890625,3218436,5773874184,10358330286096,61465600.0,481890304000.0,3778019983360000.0,3822025,7472058875,14607875100625,3481,205379,12117361,1,1,1,14161,1685159,200533921
165,40000,5,1.0,1694,5662.0,1922,92,1,1,15,1,0,0,25,125,625,1.0,1.0,1.0,2869636,4861163384,8234810772496,32058244.0,181513777528.0,1027731008363536.0,3694084,7100029448,13646256599056,8464,778688,71639296,1,1,1,225,3375,50625
166,135000,3,1.0,1334,5662.0,1964,50,4,1,65,0,1,0,9,27,81,1.0,1.0,1.0,1779556,2373927704,3166819557136,32058244.0,181513777528.0,1027731008363536.0,3857296,7575729344,14878732431616,2500,125000,6250000,16,64,256,4225,274625,17850625
167,154900,2,1.0,1112,6098.0,1914,100,1,1,137,1,0,0,4,8,16,1.0,1.0,1.0,1236544,1375036928,1529041063936,37185604.0,226757813192.0,1382769144844816.0,3663396,7011739944,13420470252816,10000,1000000,100000000,1,1,1,18769,2571353,352275361
168,199900,2,1.75,1384,5227.0,1931,83,1,1,113,1,0,0,4,8,16,3.0625,5.359375,9.37890625,1915456,2650991104,3668971687936,27321529.0,142809632083.0,746465946897841.0,3728761,7200237491,13903658595121,6889,571787,47458321,1,1,1,12769,1442897,163047361
169,146900,3,1.75,2692,6534.0,1975,39,5,1,137,1,1,0,9,27,81,3.0625,5.359375,9.37890625,7246864,19508557888,52517037834496,42693156.0,278957081304.0,1822705569240336.0,3900625,7703734375,15214875390625,1521,59319,2313441,25,125,625,18769,2571353,352275361
170,159900,3,2.25,1651,5662.0,2013,1,2,1,106,1,0,0,9,27,81,5.0625,11.390625,25.62890625,2725801,4500297451,7429991091601,32058244.0,181513777528.0,1027731008363536.0,4052169,8157016197,16420073604561,1,1,1,4,8,16,11236,1191016,126247696
171,224900,3,1.5,1625,5227.0,1934,80,2,1,74,0,0,0,9,27,81,2.25,3.375,5.0625,2640625,4291015625,6972900390625,27321529.0,142809632083.0,746465946897841.0,3740356,7233848504,13990263006736,6400,512000,40960000,4,8,16,5476,405224,29986576
172,89000,3,1.0,1103,7840.0,1890,124,2,0,43,1,0,0,9,27,81,1.0,1.0,1.0,1216609,1341919727,1480137458881,61465600.0,481890304000.0,3778019983360000.0,3572100,6751269000,12759898410000,15376,1906624,236421376,4,8,16,1849,79507,3418801
173,119900,1,1.75,851,3049.0,1918,96,1,1,21,0,0,0,1,1,1,3.0625,5.359375,9.37890625,724201,616295051,524467088401,9296401.0,28344726649.0,86423071552801.0,3678724,7055792632,13533010268176,9216,884736,84934656,1,1,1,441,9261,194481
174,115000,3,1.0,888,6098.0,1955,59,2,1,14,0,0,0,9,27,81,1.0,1.0,1.0,788544,700227072,621801639936,37185604.0,226757813192.0,1382769144844816.0,3822025,7472058875,14607875100625,3481,205379,12117361,4,8,16,196,2744,38416
175,169900,4,2.5,1196,8276.0,1923,91,2,1,10,0,1,0,16,64,256,6.25,15.625,39.0625,1430416,1710777536,2046089933056,68492176.0,566841248576.0,4691178173214976.0,3697929,7111117467,13674678889041,8281,753571,68574961,4,8,16,100,1000,10000
176,174900,3,1.0,1686,7405.0,1951,63,2,1,37,0,0,0,9,27,81,1.0,1.0,1.0,2842596,4792616856,8080352019216,54834025.0,406045955125.0,3006770297700625.0,3806401,7426288351,14488688572801,3969,250047,15752961,4,8,16,1369,50653,1874161
177,120000,3,1.0,1140,7448.0,1974,40,1,1,64,0,0,0,9,27,81,1.0,1.0,1.0,1299600,1481544000,1688960160000,55472704.0,413160699392.0,3077220889071616.0,3896676,7692038424,15184083848976,1600,64000,2560000,1,1,1,4096,262144,16777216
178,239741,4,2.0,1759,4791.0,2012,2,2,1,137,0,0,0,16,64,256,4.0,8.0,16.0,3094081,5442488479,9573337234561,22953681.0,109971085671.0,526871471449761.0,4048144,8144865728,16387469844736,4,8,16,4,8,16,18769,2571353,352275361
179,165000,3,2.0,2085,6534.0,1960,54,3,1,6,0,0,0,9,27,81,4.0,8.0,16.0,4347225,9063964125,18898365200625,42693156.0,278957081304.0,1822705569240336.0,3841600,7529536000,14757890560000,2916,157464,8503056,9,27,81,36,216,1296
180,92000,4,2.0,1690,6969.0,1953,61,2,1,4,0,0,1,16,64,256,4.0,8.0,16.0,2856100,4826809000,8157307210000,48566961.0,338463151209.0,2358749700775521.0,3814209,7449150177,14548190295681,3721,226981,13845841,4,8,16,16,64,256
181,169900,3,1.0,1345,6098.0,1955,59,2,1,70,0,0,0,9,27,81,1.0,1.0,1.0,1809025,2433138625,3272571450625,37185604.0,226757813192.0,1382769144844816.0,3822025,7472058875,14607875100625,3481,205379,12117361,4,8,16,4900,343000,24010000
183,139000,3,1.0,1272,4791.0,1966,48,1,1,5,0,0,0,9,27,81,1.0,1.0,1.0,1617984,2058075648,2617872224256,22953681.0,109971085671.0,526871471449761.0,3865156,7598896696,14939430904336,2304,110592,5308416,1,1,1,25,125,625
184,227900,4,0.75,1920,5227.0,1900,114,4,1,109,1,0,0,16,64,256,0.5625,0.421875,0.31640625,3686400,7077888000,13589544960000,27321529.0,142809632083.0,746465946897841.0,3610000,6859000000,13032100000000,12996,1481544,168896016,16,64,256,11881,1295029,141158161
185,94900,5,2.0,1820,5227.0,1940,74,2,1,77,1,1,0,25,125,625,4.0,8.0,16.0,3312400,6028568000,10971993760000,27321529.0,142809632083.0,746465946897841.0,3763600,7301384000,14164684960000,5476,405224,29986576,4,8,16,5929,456533,35153041
186,209900,3,1.0,1401,5227.0,1927,87,1,1,68,0,0,0,9,27,81,1.0,1.0,1.0,1962801,2749884201,3852587765601,27321529.0,142809632083.0,746465946897841.0,3713329,7155584983,13788812262241,7569,658503,57289761,1,1,1,4624,314432,21381376
187,210000,4,2.0,1555,4356.0,1982,32,5,1,110,1,0,0,16,64,256,4.0,8.0,16.0,2418025,3760028875,5846844900625,18974736.0,82653950016.0,360040606269696.0,3928324,7785938168,15431729448976,1024,32768,1048576,25,125,625,12100,1331000,146410000
188,178000,3,1.5,1531,6098.0,1939,75,1,1,5,0,0,0,9,27,81,2.25,3.375,5.0625,2343961,3588604291,5494153169521,37185604.0,226757813192.0,1382769144844816.0,3759721,7290099019,14135501997841,5625,421875,31640625,1,1,1,25,125,625
189,224900,4,1.75,1680,6534.0,1953,61,5,1,42,0,0,0,16,64,256,3.0625,5.359375,9.37890625,2822400,4741632000,7965941760000,42693156.0,278957081304.0,1822705569240336.0,3814209,7449150177,14548190295681,3721,226981,13845841,25,125,625,1764,74088,3111696
190,129900,4,1.25,1560,6098.0,1902,112,0,0,137,1,0,0,16,64,256,1.5625,1.953125,2.44140625,2433600,3796416000,5922408960000,37185604.0,226757813192.0,1382769144844816.0,3617604,6880682808,13087058700816,12544,1404928,157351936,0,0,0,18769,2571353,352275361
191,149000,3,1.75,1544,5662.0,1925,89,2,1,137,1,0,1,9,27,81,3.0625,5.359375,9.37890625,2383936,3680797184,5683150852096,32058244.0,181513777528.0,1027731008363536.0,3705625,7133328125,13731656640625,7921,704969,62742241,4,8,16,18769,2571353,352275361
192,464000,3,1.75,1944,6534.0,1901,113,2,1,8,0,0,0,9,27,81,3.0625,5.359375,9.37890625,3779136,7346640384,14281868906496,42693156.0,278957081304.0,1822705569240336.0,3613801,6869835701,13059557667601,12769,1442897,163047361,4,8,16,64,512,4096
193,149900,3,1.0,1321,6969.0,1917,97,2,1,77,0,1,0,9,27,81,1.0,1.0,1.0,1745041,2305199161,3045168091681,48566961.0,338463151209.0,2358749700775521.0,3674889,7044762213,13504809162321,9409,912673,88529281,4,8,16,5929,456533,35153041
194,159900,3,2.0,1424,6098.0,1947,67,3,1,84,0,1,0,9,27,81,4.0,8.0,16.0,2027776,2887553024,4111875506176,37185604.0,226757813192.0,1382769144844816.0,3790809,7380705123,14370232874481,4489,300763,20151121,9,27,81,7056,592704,49787136
195,97000,3,1.0,1094,6098.0,1946,68,1,1,49,1,1,0,9,27,81,1.0,1.0,1.0,1196836,1309338584,1432416410896,37185604.0,226757813192.0,1382769144844816.0,3786916,7369338536,14340732791056,4624,314432,21381376,1,1,1,2401,117649,5764801
196,159777,3,1.75,1526,6534.0,1955,59,2,1,57,0,1,0,9,27,81,3.0625,5.359375,9.37890625,2328676,3553559576,5422731912976,42693156.0,278957081304.0,1822705569240336.0,3822025,7472058875,14607875100625,3481,205379,12117361,4,8,16,3249,185193,10556001
197,164900,3,1.5,1581,7405.0,1963,51,1,1,2,0,0,0,9,27,81,2.25,3.375,5.0625,2499561,3951805941,6247805192721,54834025.0,406045955125.0,3006770297700625.0,3853369,7564163347,14848452650161,2601,132651,6765201,1,1,1,4,8,16
198,149990,4,1.75,1714,6098.0,1950,64,1,1,26,0,1,0,16,64,256,3.0625,5.359375,9.37890625,2937796,5035382344,8630645337616,37185604.0,226757813192.0,1382769144844816.0,3802500,7414875000,14459006250000,4096,262144,16777216,1,1,1,676,17576,456976
199,152500,5,1.5,1547,6098.0,1952,62,3,1,64,0,1,0,25,125,625,2.25,3.375,5.0625,2393209,3702294323,5727449317681,37185604.0,226757813192.0,1382769144844816.0,3810304,7437713408,14518416572416,3844,238328,14776336,9,27,81,4096,262144,16777216
201,44000,3,1.0,1311,5227.0,1900,114,0,0,3,0,1,0,9,27,81,1.0,1.0,1.0,1718721,2253243231,2954001875841,27321529.0,142809632083.0,746465946897841.0,3610000,6859000000,13032100000000,12996,1481544,168896016,0,0,0,9,27,81
202,99900,4,1.25,1008,4356.0,1940,74,1,1,13,0,0,0,16,64,256,1.5625,1.953125,2.44140625,1016064,1024192512,1032386052096,18974736.0,82653950016.0,360040606269696.0,3763600,7301384000,14164684960000,5476,405224,29986576,1,1,1,169,2197,28561
203,142800,4,1.75,1650,5227.0,1954,60,2,1,20,1,1,0,16,64,256,3.0625,5.359375,9.37890625,2722500,4492125000,7412006250000,27321529.0,142809632083.0,746465946897841.0,3818116,7460598664,14578009789456,3600,216000,12960000,4,8,16,400,8000,160000
204,99900,2,2.5,1126,5227.0,1880,134,6,1,137,1,0,0,4,8,16,6.25,15.625,39.0625,1267876,1427628376,1607509551376,27321529.0,142809632083.0,746465946897841.0,3534400,6644672000,12491983360000,17956,2406104,322417936,36,216,1296,18769,2571353,352275361
205,139900,3,1.0,1220,4791.0,1941,73,1,1,85,0,1,0,9,27,81,1.0,1.0,1.0,1488400,1815848000,2215334560000,22953681.0,109971085671.0,526871471449761.0,3767481,7312680621,14193913085361,5329,389017,28398241,1,1,1,7225,614125,52200625
206,182500,4,1.75,1778,6969.0,1908,106,5,1,85,1,0,0,16,64,256,3.0625,5.359375,9.37890625,3161284,5620762952,9993716528656,48566961.0,338463151209.0,2358749700775521.0,3640464,6946005312,13252978135296,11236,1191016,126247696,25,125,625,7225,614125,52200625
207,169900,3,1.0,1453,4791.0,1939,75,2,1,137,1,1,0,9,27,81,1.0,1.0,1.0,2111209,3067586677,4457203441681,22953681.0,109971085671.0,526871471449761.0,3759721,7290099019,14135501997841,5625,421875,31640625,4,8,16,18769,2571353,352275361
