,ListPrice,BEDS,BATHS,SQFT,LotSize,YearBuilt,Age,ParkingSpots,HasGarage,DOM,BeenReduced,SoldPrev,ShortSale,SquaredBEDS,cubedBEDS,quadraBEDS,SquaredBATHS,cubedBATHS,quadraBATHS,SquaredSQFT,cubedSQFT,quadraSQFT,SquaredLotSize,cubedLotSize,quadraLotSize,SquaredYearBuilt,cubedYearBuilt,quadraYearBuilt,SquaredAge,cubedAge,quadraAge,SquaredParkingSpots,cubedParkingSpots,quadraParkingSpots,SquaredDOM,cubedDOM,quadraDOM
199,152500,1.8049713193116634,-0.22562141491395793,-242.21032504780123,-592.3040152963667,18.74474187380497,-18.74474187380497,1.115678776290631,1,-4.896749521988525,0,1,0,3.257921463537687,5.880454802255404,10.614052262579543,0.05090502286777636,-0.011485263285655085,0.0025913213531688338,58665.84155976153,-14209472.553392647,3441680965.9150434,350824.04653619864,-207794491.42590988,123077511628.03287,351.36534791557744,6586.252750077176,123457.60771583478,351.36534791557744,-6586.252750077176,123457.60771583478,1.24473913186536,1.3887290314406073,1.5493755063969301,23.97815588109485,-117.41502334891754,574.9519594580835
201,44000,-0.19502868068833656,-0.7256214149139579,-478.21032504780123,-1463.3040152963667,-33.25525812619503,33.25525812619503,-1.884321223709369,0,-65.89674952198853,0,1,0,0.03803618629103314,-0.007418147230755987,0.0014467514675661776,0.5265264377817342,-0.38205885877278806,0.2772300896831225,228685.11498232372,-109359583.16929083,52296881814.478615,2141258.6411824697,-3133312367.43035,4584988568438.596,1105.9121930398605,-36777.39544444699,1223041.778714234,1105.9121930398605,36777.39544444699,1223041.778714234,3.5506664741215737,-6.690596195500594,12.607232410450928,4342.381597563695,-286148.8324635472,18856277.938859828
202,99900,0.8049713193116634,-0.47562141491395793,-781.2103250478012,-2334.3040152963667,6.744741873804969,-6.744741873804969,-0.8843212237093689,1,-55.896749521988525,0,0,0,0.64797882491436,0.5216043695773338,0.41987655753739483,0.2262157303247553,-0.10759304573285447,0.051173556646362424,610289.5719612913,-476764514.88516384,372453361644.6961,5448975.2358287405,-12719564772.245495,29691331120674.875,45.491542944258164,306.8287146001351,2069.4804794492848,45.491542944258164,-306.8287146001351,2069.4804794492848,0.7820240267028358,-0.6915604442639799,0.6115615783405176,3124.4466071239244,-174646.4093932329,9762166.600768203
203,142800,0.8049713193116634,0.02437858508604207,-139.21032504780123,-1463.3040152963667,20.74474187380497,-20.74474187380497,0.11567877629063106,1,-48.896749521988525,1,1,0,0.64797882491436,0.5216043695773338,0.41987655753739483,0.0005943154107973928,1.4488568810070287e-05,3.5321080751127384e-07,19379.514599914477,-2697828.526722704,375565586.12829834,2141258.6411824697,-3133312367.43035,4584988568438.596,430.3443154107973,8927.3817400563,185196.2298063878,430.3443154107973,-8927.3817400563,185196.2298063878,0.013381579284097866,0.0015479647164205,0.00017906666413659717,2390.892113816085,-116906.85282336279,5716365.099907948
204,99900,-1.1950286806883366,0.7743785850860421,-663.2103250478012,-1463.3040152963667,-53.25525812619503,53.25525812619503,4.115678776290631,1,68.10325047801147,1,0,0,1.4280935476677064,-1.706612748168865,2.0394511808901354,0.5996621930398605,0.4643655605758002,0.3595947457613749,439847.93525001017,-291711692.10876346,193466206143.69714,2141258.6411824697,-3133312367.43035,4584988568438.596,2836.122518087662,-151038.43677827268,8043590.9376039,2836.122518087662,151038.43677827268,8043590.9376039,16.938811789609144,69.71470817807588,286.9233448438018,4638.05272567077,315866.4665065803,21511533.08610206
205,139900,-0.19502868068833656,-0.7256214149139579,-569.2103250478012,-1899.3040152963667,7.744741873804969,-7.744741873804969,-0.8843212237093689,1,16.103250478011475,0,1,0,0.03803618629103314,-0.007418147230755987,0.0014467514675661776,0.5265264377817342,-0.38205885877278806,0.2772300896831225,324000.3941410235,-184424369.66462773,104976255403.5386,3607355.7425209014,-6851465246.3723545,13013015453098.523,59.9810266918681,464.5375690543245,3597.723563010594,59.9810266918681,-464.5375690543245,3597.723563010594,0.7820240267028358,-0.6915604442639799,0.6115615783405176,259.3146759575768,4175.809179569239,67244.10116698306
206,182500,0.8049713193116634,0.02437858508604207,-11.210325047801234,278.69598470363326,-25.25525812619503,25.25525812619503,3.115678776290631,1,16.103250478011475,1,0,0,0.64797882491436,0.5216043695773338,0.41987655753739483,0.0005943154107973928,1.4488568810070287e-05,3.5321080751127384e-07,125.67138767735975,-1408.8171050714452,15793.297680753247,77671.45188992778,21646721.7678243,6032854438.689366,637.8280630207402,-16108.512371719784,406824.63797678926,637.8280630207402,16108.512371719784,406824.63797678926,9.707454237027882,30.245309138120334,94.2346677639906,259.3146759575768,4175.809179569239,67244.10116698306
207,169900,-0.19502868068833656,-0.7256214149139579,-336.21032504780123,-1899.3040152963667,5.744741873804969,-5.744741873804969,0.11567877629063106,1,68.10325047801147,1,1,0,0.03803618629103314,-0.007418147230755987,0.0014467514675661776,0.5265264377817342,-0.38205885877278806,0.2772300896831225,113037.38266874816,-38004335.16961251,12777449880.601007,3607355.7425209014,-6851465246.3723545,13013015453098.523,33.002059196648226,189.58831138877545,1089.135911219074,33.002059196648226,-189.58831138877545,1089.135911219074,0.013381579284097866,0.0015479647164205,0.00017906666413659717,4638.05272567077,315866.4665065803,21511533.08610206
208,324900,-0.19502868068833656,0.02437858508604207,546.7896749521988,2021.6959847036333,49.74474187380497,-49.74474187380497,4.115678776290631,1,65.10325047801147,1,0,0,0.03803618629103314,-0.007418147230755987,0.0014467514675661776,0.0005943154107973928,1.4488568810070287e-05,3.5321080751127384e-07,298978.9486343312,163478602.1413161,89388411726.49004,4087254.6545667932,8263186323.598922,16705650611277.916,2474.5393440914854,123095.3209284056,6123344.9654567195,2474.5393440914854,-123095.3209284056,6123344.9654567195,16.938811789609144,69.71470817807588,286.9233448438018,4238.4332228027015,275935.77973844967,17964316.184157692
209,69000,-1.1950286806883366,-0.7256214149139579,-957.2103250478012,278.69598470363326,-7.255258126195031,7.255258126195031,-0.8843212237093689,1,1.103250478011475,1,0,0,1.4280935476677064,-1.706612748168865,2.0394511808901354,0.5265264377817342,-0.38205885877278806,0.2772300896831225,916251.6063781173,-877045497.9667677,839517006190.4803,77671.45188992778,21646721.7678243,6032854438.689366,52.63877047771903,-381.90786726138606,2770.8401574059844,52.63877047771903,381.90786726138606,2770.8401574059844,0.7820240267028358,-0.6915604442639799,0.6115615783405176,1.217161617232548,1.3428341360290283,1.4814824024641513
211,194900,-1.1950286806883366,-0.7256214149139579,-654.2103250478012,-1463.3040152963667,-14.25525812619503,14.25525812619503,0.11567877629063106,1,20.103250478011475,0,0,0,1.4280935476677064,-1.706612748168865,2.0394511808901354,0.5265264377817342,-0.38205885877278806,0.2772300896831225,427991.14939914976,-279996228.96599984,183176423964.0053,2141258.6411824697,-3133312367.43035,4584988568438.596,203.21238424444945,-2896.844991844155,41295.27311031377,203.21238424444945,2896.844991844155,41295.27311031377,0.013381579284097866,0.0015479647164205,0.00017906666413659717,404.1406797816686,8124.541314004711,163329.6890543892
212,189000,0.8049713193116634,-0.22562141491395793,-329.21032504780123,3763.6959847036333,-35.25525812619503,35.25525812619503,3.115678776290631,1,8.103250478011475,1,0,0,0.64797882491436,0.5216043695773338,0.41987655753739483,0.05090502286777636,-0.011485263285655085,0.0025913213531688338,108379.43811807895,-35679630.05135083,11746102606.790503,14165407.465274252,53314287198.74357,200658768657247.5,1242.9332255446407,-43819.9317002005,1544883.0031628048,1242.9332255446407,43819.9317002005,1544883.0031628048,9.707454237027882,30.245309138120334,94.2346677639906,65.6626683093932,532.0810483655994,4311.586009509389
213,35900,-1.1950286806883366,-0.7256214149139579,-1055.2103250478012,-156.30401529636674,-20.25525812619503,20.25525812619503,-1.884321223709369,0,-60.896749521988525,0,0,0,1.4280935476677064,-1.706612748168865,2.0394511808901354,0.5265264377817342,-0.38205885877278806,0.2772300896831225,1113468.8300874864,-1174943806.1272113,1239812835576.3955,24430.945197766847,-3818654.831896447,596871083.2562871,410.27548175878985,-8310.235785873308,168325.9709324071,410.27548175878985,8310.235785873308,168325.9709324071,3.5506664741215737,-6.690596195500594,12.607232410450928,3708.4141023438096,-225830.3647142409,13752335.154462444
214,299900,-0.19502868068833656,0.27437858508604207,-389.21032504780123,-1463.3040152963667,-9.25525812619503,9.25525812619503,0.11567877629063106,1,-59.896749521988525,0,0,0,0.03803618629103314,-0.007418147230755987,0.0014467514675661776,0.07528360795381843,0.020656209830541002,0.0056676216265442335,151484.67712381508,-58959400.42312129,22947607403.306507,2141258.6411824697,-3133312367.43035,4584988568438.596,85.65980298249916,-792.8035876420406,7337.601847000571,85.65980298249916,792.8035876420406,7337.601847000571,0.013381579284097866,0.0015479647164205,0.00017906666413659717,3587.6206032998325,-214886.81265577543,12871021.593221456
215,168797,-0.19502868068833656,0.02437858508604207,-483.21032504780123,-1463.3040152963667,-13.25525812619503,13.25525812619503,-0.8843212237093689,1,-63.896749521988525,1,1,0,0.03803618629103314,-0.007418147230755987,0.0014467514675661776,0.0005943154107973928,1.4488568810070287e-05,3.5321080751127384e-07,233492.21823280174,-112825850.66840427,54518615975.27431,2141258.6411824697,-3133312367.43035,4584988568438.596,175.7018679920594,-2328.973613489392,30871.146415899068,175.7018679920594,2328.973613489392,30871.146415899068,0.7820240267028358,-0.6915604442639799,0.6115615783405176,4082.7945994757406,-260877.30387242886,16669211.741508275
